name,birthdate,group,source,ohang_vector
노바,2002-10-10,X:IN,kaggle,"[0.0454545455, 0.2272727273, 0.1818181818, 0.3181818182, 0.2272727273]"
오뷔,1999-01-03,D-CRUNCH,kaggle,"[0.619047619, 0.0476190476, 0.1428571429, 0.0, 0.1904761905]"
올리비아 혜,2001-11-13,LOONA,kaggle,"[0.0909090909, 0.1363636364, 0.2727272727, 0.3181818182, 0.1818181818]"
온,2002-10-16,T1419,kaggle,"[0.0, 0.5217391304, 0.2173913043, 0.1739130435, 0.0869565217]"
온다,2000-05-18,Everglow,kaggle,"[0.0454545455, 0.3181818182, 0.1818181818, 0.2272727273, 0.2272727273]"
원준,1988-11-22,Boys Republic,kaggle,"[0.0909090909, 0.1363636364, 0.2727272727, 0.2272727273, 0.2727272727]"
온유,1989-12-14,SHINee,kaggle,"[0.0, 0.2272727273, 0.3636363636, 0.1818181818, 0.2272727273]"
피오,1993-02-02,Block B,kaggle,"[0.3043478261, 0.0434782609, 0.2173913043, 0.1739130435, 0.2608695652]"
박경,1992-07-08,Block B,kaggle,"[0.2272727273, 0.1363636364, 0.1818181818, 0.3181818182, 0.1363636364]"
프니엘,1993-03-10,BtoB,kaggle,"[0.4285714286, 0.0476190476, 0.0476190476, 0.380952381, 0.0952380952]"
피군,1991-10-18,솔로,kaggle,"[0.0454545455, 0.0909090909, 0.3636363636, 0.5, 0.0]"
파리타,2005-08-26,BABYMONSTER,kaggle,"[0.1818181818, 0.1818181818, 0.0909090909, 0.3181818182, 0.2272727273]"
프린스,2003-01-10,Ghost9,kaggle,"[0.0434782609, 0.2173913043, 0.3043478261, 0.0434782609, 0.3913043478]"
싸이,1977-12-31,솔로,kaggle,"[0.0, 0.2727272727, 0.1818181818, 0.0909090909, 0.4545454545]"
큐,1998-11-05,The Boyz,kaggle,"[0.1739130435, 0.2608695652, 0.3913043478, 0.0434782609, 0.1304347826]"
큐리,1986-12-12,T-ara,kaggle,"[0.2727272727, 0.1818181818, 0.0909090909, 0.2727272727, 0.1818181818]"
라엘,2003-09-29,TRENDZ,kaggle,"[0.2272727273, 0.1818181818, 0.1818181818, 0.3181818182, 0.0909090909]"
레이첼,2000-08-28,APRIL,kaggle,"[0.1304347826, 0.1739130435, 0.3913043478, 0.2173913043, 0.0869565217]"
비,1982-06-25,솔로,kaggle,"[0.1818181818, 0.3181818182, 0.3636363636, 0.0454545455, 0.0909090909]"
레이나,1989-05-07,After School,kaggle,"[0.1818181818, 0.4545454545, 0.2727272727, 0.0909090909, 0.0]"
레이니,2000-11-16,bugAboo,kaggle,"[0.2272727273, 0.1363636364, 0.3636363636, 0.0909090909, 0.1818181818]"
락원,2003-11-14,ATBO,kaggle,"[0.2857142857, 0.0476190476, 0.1428571429, 0.1904761905, 0.3333333333]"
라노,1998-12-10,E'LAST,kaggle,"[0.4285714286, 0.0476190476, 0.1428571429, 0.1904761905, 0.1904761905]"
라온,2000-01-21,ANS,kaggle,"[0.3181818182, 0.1363636364, 0.4545454545, 0.0454545455, 0.0454545455]"
라오츠,2000-03-01,JWiiver,kaggle,"[0.1739130435, 0.2173913043, 0.4782608696, 0.0869565217, 0.0434782609]"
라비,1993-02-15,VIXX,kaggle,"[0.4285714286, 0.2380952381, 0.0476190476, 0.1904761905, 0.0952380952]"
레이븐,1995-09-02,Oneus,kaggle,"[0.2272727273, 0.1818181818, 0.0909090909, 0.2727272727, 0.2272727273]"
나연,2001-11-24,FANATICS,kaggle,"[0.2380952381, 0.1428571429, 0.1428571429, 0.3333333333, 0.1428571429]"
빨강,1991-07-10,Pungdeng-E,kaggle,"[0.1739130435, 0.2173913043, 0.3043478261, 0.3043478261, 0.0]"
레이,2004-02-03,IVE,kaggle,"[0.1363636364, 0.0454545455, 0.2727272727, 0.0454545455, 0.5]"
레미,2001-04-26,Cherry Bullet,kaggle,"[0.0869565217, 0.1739130435, 0.4782608696, 0.1304347826, 0.1304347826]"
렌,1995-11-03,NU'EST,kaggle,"[0.1363636364, 0.1818181818, 0.4545454545, 0.0909090909, 0.1363636364]"
레나,1998-10-19,Hinapia,kaggle,"[0.1818181818, 0.0909090909, 0.4545454545, 0.0454545455, 0.2272727273]"
런쥔,2000-03-23,NCT,kaggle,"[0.2727272727, 0.0, 0.3636363636, 0.2727272727, 0.0909090909]"
리아,1998-02-03,BOTOPASS,kaggle,"[0.0, 0.2173913043, 0.3043478261, 0.3043478261, 0.1739130435]"
리키,1995-02-27,Teen Top,kaggle,"[0.2727272727, 0.0454545455, 0.4545454545, 0.0454545455, 0.1818181818]"
리에,1996-11-06,OnlyOneOf,kaggle,"[0.0454545455, 0.3636363636, 0.3636363636, 0.0454545455, 0.1818181818]"
리한,1998-05-22,JWiiver,kaggle,"[0.1304347826, 0.3913043478, 0.3913043478, 0.0869565217, 0.0]"
리호,1998-03-01,VARSITY,kaggle,"[0.3913043478, 0.3043478261, 0.3043478261, 0.0, 0.0]"
리이나,2001-02-21,H1-KEY,kaggle,"[0.5, 0.1818181818, 0.0909090909, 0.2272727273, 0.0]"
리나,2001-09-27,Weki Meki,kaggle,"[0.0, 0.3636363636, 0.0909090909, 0.3636363636, 0.1818181818]"
린지,2006-05-05,Pixy,kaggle,"[0.1739130435, 0.4347826087, 0.2173913043, 0.0869565217, 0.0869565217]"
리오,1999-07-16,14U,kaggle,"[0.2272727273, 0.1818181818, 0.4545454545, 0.1363636364, 0.0]"
리리카,2002-07-02,ILY:1,kaggle,"[0.0434782609, 0.4782608696, 0.2173913043, 0.1739130435, 0.0869565217]"
리원,2007-01-11,CLASS:y,kaggle,"[0.1739130435, 0.2608695652, 0.3043478261, 0.2173913043, 0.0434782609]"
알엠,1994-09-12,BTS,kaggle,"[0.0909090909, 0.0454545455, 0.2727272727, 0.4545454545, 0.1363636364]"
로아,1997-07-29,Hinapia,kaggle,"[0.0434782609, 0.2173913043, 0.3043478261, 0.1739130435, 0.2608695652]"
라키,1999-02-25,ASTRO,kaggle,"[0.3181818182, 0.1363636364, 0.3636363636, 0.1363636364, 0.0454545455]"
로다,1998-09-19,MONT,kaggle,"[0.1363636364, 0.1818181818, 0.3636363636, 0.3181818182, 0.0]"
로엘,1997-02-13,ARGON,kaggle,"[0.1304347826, 0.347826087, 0.3043478261, 0.0869565217, 0.1304347826]"
록현,1991-02-10,100%,kaggle,"[0.2272727273, 0.0909090909, 0.1818181818, 0.3636363636, 0.1363636364]"
로민,2001-04-24,E'LAST,kaggle,"[0.0434782609, 0.4347826087, 0.2173913043, 0.1739130435, 0.1304347826]"
론,1991-01-22,Bigflo,kaggle,"[0.0434782609, 0.1739130435, 0.3913043478, 0.1304347826, 0.2608695652]"
로나,2002-06-05,ILY:1,kaggle,"[0.3043478261, 0.3043478261, 0.2173913043, 0.0434782609, 0.1304347826]"
로니,1994-07-31,솔로,kaggle,"[0.1304347826, 0.2608695652, 0.4782608696, 0.1304347826, 0.0]"
로라,2008-08-05,BABYMONSTER,kaggle,"[0.0454545455, 0.2272727273, 0.4545454545, 0.0454545455, 0.2272727273]"
로제,1997-02-11,BLACKPINK,kaggle,"[0.3043478261, 0.1304347826, 0.2173913043, 0.1739130435, 0.1739130435]"
로신,2001-04-13,JWiiver,kaggle,"[0.0434782609, 0.4782608696, 0.2173913043, 0.1304347826, 0.1304347826]"
로운,1996-08-07,SF9,kaggle,"[0.0, 0.380952381, 0.0476190476, 0.1428571429, 0.4285714286]"
로연,1998-02-20,ANS,kaggle,"[0.347826087, 0.1304347826, 0.4782608696, 0.0434782609, 0.0]"
루빈,1995-08-16,1TEAM,kaggle,"[0.4285714286, 0.0, 0.2380952381, 0.1428571429, 0.1904761905]"
루비,2002-08-21,PRIMROSE,kaggle,"[0.0, 0.1818181818, 0.1818181818, 0.5, 0.1363636364]"
루이,2000-03-07,7 O'clock,kaggle,"[0.4285714286, 0.0, 0.2380952381, 0.0952380952, 0.2380952381]"
루이,1994-10-08,H.U.B,kaggle,"[0.3636363636, 0.2727272727, 0.2727272727, 0.0909090909, 0.0]"
루카,2002-03-20,BABYMONSTER,kaggle,"[0.2380952381, 0.380952381, 0.0476190476, 0.0, 0.3333333333]"
려욱,1987-06-21,Super Junior,kaggle,"[0.1818181818, 0.3636363636, 0.1818181818, 0.2272727273, 0.0454545455]"
류제이,1997-11-08,JWiiver,kaggle,"[0.3636363636, 0.1363636364, 0.1818181818, 0.1363636364, 0.1818181818]"
류진,2001-04-17,ITZY,kaggle,"[0.0434782609, 0.1739130435, 0.3043478261, 0.347826087, 0.1304347826]"
에스.쿱스,1995-08-08,Seventeen,kaggle,"[0.2727272727, 0.0454545455, 0.1818181818, 0.3181818182, 0.1818181818]"
새봄,1995-01-13,Favorite,kaggle,"[0.3043478261, 0.1304347826, 0.3913043478, 0.0869565217, 0.0869565217]"
새봄,1997-01-30,NATURE,kaggle,"[0.0, 0.0909090909, 0.1818181818, 0.2727272727, 0.4545454545]"
새벽,1996-11-09,Ho1iday,kaggle,"[0.0476190476, 0.1428571429, 0.2380952381, 0.2380952381, 0.3333333333]"
새별,1996-05-23,Matilda,kaggle,"[0.0, 0.2272727273, 0.0909090909, 0.3636363636, 0.3181818182]"
새나,2004-03-12,FIFTY FIFTY,kaggle,"[0.4090909091, 0.1363636364, 0.0909090909, 0.3181818182, 0.0454545455]"
새롬,1997-01-07,fromis_9,kaggle,"[0.0, 0.0952380952, 0.3333333333, 0.3333333333, 0.2380952381]"
사강,2002-10-26,TheEastLight,kaggle,"[0.1818181818, 0.4090909091, 0.1818181818, 0.1363636364, 0.0909090909]"
사쿠라,1998-03-19,LE SSERAFIM,kaggle,"[0.5909090909, 0.0454545455, 0.2727272727, 0.0454545455, 0.0454545455]"
샐리,1996-10-23,Gugudan,kaggle,"[0.0, 0.2727272727, 0.2727272727, 0.0909090909, 0.3636363636]"
사무엘,2002-01-17,솔로,kaggle,"[0.1818181818, 0.1363636364, 0.1818181818, 0.4545454545, 0.0454545455]"
산,1999-07-10,ATEEZ,kaggle,"[0.2857142857, 0.0476190476, 0.2380952381, 0.0952380952, 0.3333333333]"
사나,1996-12-29,Twice,kaggle,"[0.0, 0.1, 0.0, 0.3, 0.6]"
산들,1992-03-20,B1A4,kaggle,"[0.4090909091, 0.0454545455, 0.1818181818, 0.1363636364, 0.2272727273]"
상아,1999-08-05,솔로,kaggle,"[0.2272727273, 0.0454545455, 0.5454545455, 0.1363636364, 0.0454545455]"
상아,2002-09-04,LIGHTSUM,kaggle,"[0.2272727273, 0.1818181818, 0.1818181818, 0.1363636364, 0.2727272727]"
상도,1993-03-02,Topp Dogg,kaggle,"[0.2272727273, 0.2272727273, 0.0909090909, 0.1818181818, 0.2727272727]"
상호,1995-02-10,SNUPER,kaggle,"[0.2727272727, 0.0454545455, 0.1818181818, 0.1363636364, 0.3636363636]"
상훈,1993-12-23,솔로,kaggle,"[0.2380952381, 0.0476190476, 0.2380952381, 0.1904761905, 0.2857142857]"
상일,1993-05-01,SNUPER,kaggle,"[0.0454545455, 0.2727272727, 0.1818181818, 0.1818181818, 0.3181818182]"
상민,1992-07-07,CROSS GENE,kaggle,"[0.2173913043, 0.1304347826, 0.2173913043, 0.2608695652, 0.1739130435]"
상우,2002-09-03,JUST B,kaggle,"[0.1739130435, 0.2173913043, 0.3043478261, 0.1739130435, 0.1304347826]"
상연,1996-11-04,The Boyz,kaggle,"[0.1818181818, 0.2727272727, 0.2727272727, 0.0909090909, 0.1818181818]"
산하,2000-03-21,ASTRO,kaggle,"[0.3636363636, 0.0454545455, 0.4545454545, 0.0909090909, 0.0454545455]"
샛별,2001-02-27,솔로,kaggle,"[0.1363636364, 0.1818181818, 0.0909090909, 0.5909090909, 0.0]"
세아,1999-12-05,Highteen,kaggle,"[0.55, 0.0, 0.1, 0.2, 0.15]"
세빈,1996-04-24,SNUPER,kaggle,"[0.2380952381, 0.0952380952, 0.1428571429, 0.1904761905, 0.3333333333]"
시아,1994-08-21,Pink Fantasy,kaggle,"[0.2727272727, 0.0454545455, 0.3636363636, 0.1818181818, 0.1363636364]"
세은,2003-06-14,STAYC,kaggle,"[0.0434782609, 0.3913043478, 0.4782608696, 0.0, 0.0869565217]"
세은,2005-08-17,xikers,kaggle,"[0.1904761905, 0.0, 0.0476190476, 0.5238095238, 0.2380952381]"
세계,1998-08-19,AREAL,kaggle,"[0.1304347826, 0.0869565217, 0.4782608696, 0.2608695652, 0.0434782609]"
세훈,1994-04-12,EXO,kaggle,"[0.1739130435, 0.0434782609, 0.652173913, 0.0434782609, 0.0869565217]"
세형,1998-12-13,Berry Good,kaggle,"[0.4090909091, 0.2272727273, 0.1818181818, 0.0, 0.1818181818]"
세이,2000-01-07,Weki Meki,kaggle,"[0.380952381, 0.0952380952, 0.2380952381, 0.0476190476, 0.2380952381]"
세정,1996-08-28,Gugudan,kaggle,"[0.0, 0.380952381, 0.0476190476, 0.3333333333, 0.2380952381]"
세진,1999-07-22,14U,kaggle,"[0.4761904762, 0.0476190476, 0.2380952381, 0.0952380952, 0.1428571429]"
세준,1996-05-04,VICTON,kaggle,"[0.0454545455, 0.0909090909, 0.2727272727, 0.2272727273, 0.3636363636]"
셀린,2000-06-20,Cignature,kaggle,"[0.0454545455, 0.1818181818, 0.3636363636, 0.2727272727, 0.1363636364]"
세미,2002-04-10,Cignature,kaggle,"[0.1304347826, 0.1739130435, 0.3913043478, 0.1304347826, 0.1739130435]"
세미,1995-10-22,Matilda,kaggle,"[0.1363636364, 0.3636363636, 0.2727272727, 0.0909090909, 0.1363636364]"
서궁,1992-05-01,솔로,kaggle,"[0.1304347826, 0.1739130435, 0.3043478261, 0.1739130435, 0.2173913043]"
서함,1993-10-28,KNK,kaggle,"[0.0, 0.2272727273, 0.1818181818, 0.2272727273, 0.3636363636]"
서호,1996-06-07,Oneus,kaggle,"[0.3333333333, 0.2857142857, 0.0476190476, 0.0, 0.3333333333]"
서현,1991-06-28,SNSD,kaggle,"[0.1304347826, 0.347826087, 0.3913043478, 0.1304347826, 0.0]"
서이,2000-02-12,H1-KEY,kaggle,"[0.1818181818, 0.0454545455, 0.2727272727, 0.2727272727, 0.2272727273]"
석철,2000-01-11,TheEastLight,kaggle,"[0.2272727273, 0.0909090909, 0.5454545455, 0.0454545455, 0.0909090909]"
석화,2000-12-01,WEi,kaggle,"[0.0909090909, 0.2272727273, 0.1818181818, 0.1363636364, 0.3636363636]"
서경,1999-04-16,GWSN,kaggle,"[0.2272727273, 0.0454545455, 0.6363636364, 0.0454545455, 0.0454545455]"
설,1997-01-01,P.O.P,kaggle,"[0.2, 0.1, 0.0, 0.1, 0.6]"
설아,1994-12-24,WJSN,kaggle,"[0.2727272727, 0.1363636364, 0.1818181818, 0.1818181818, 0.2272727273]"
설현,1995-01-03,AoA,kaggle,"[0.2727272727, 0.3181818182, 0.1818181818, 0.0454545455, 0.1818181818]"
성화,1998-04-03,ATEEZ,kaggle,"[0.4545454545, 0.0454545455, 0.2727272727, 0.1818181818, 0.0454545455]"
성리,1994-04-06,솔로,kaggle,"[0.1304347826, 0.0869565217, 0.4782608696, 0.0869565217, 0.2173913043]"
성민,2003-08-01,CRAVITY,kaggle,"[0.0869565217, 0.4347826087, 0.3913043478, 0.0, 0.0869565217]"
성수,1999-04-07,ABLUE,kaggle,"[0.2272727273, 0.0, 0.6363636364, 0.0454545455, 0.0909090909]"
성우,1995-08-25,Wanna One,kaggle,"[0.2380952381, 0.0, 0.2380952381, 0.1428571429, 0.380952381]"
선유,2008-03-20,CLASS:y,kaggle,"[0.3333333333, 0.0476190476, 0.4285714286, 0.0, 0.1904761905]"
서령,2000-01-26,GWSN,kaggle,"[0.2272727273, 0.1363636364, 0.3636363636, 0.0454545455, 0.2272727273]"
서원,2006-12-05,Lapillus,kaggle,"[0.0909090909, 0.1363636364, 0.5454545455, 0.0454545455, 0.1818181818]"
서원,2000-12-18,NINE.i,kaggle,"[0.0454545455, 0.0454545455, 0.3636363636, 0.3181818182, 0.2272727273]"
서연,2005-03-26,CSR,kaggle,"[0.3, 0.0, 0.3, 0.4, 0.0]"
서연,1995-11-26,Favorite,kaggle,"[0.2, 0.1, 0.0, 0.4, 0.3]"
서연,2000-01-22,fromis_9,kaggle,"[0.380952381, 0.0952380952, 0.4285714286, 0.0476190476, 0.0476190476]"
서연,2003-08-06,tripleS,kaggle,"[0.1363636364, 0.0909090909, 0.3636363636, 0.1818181818, 0.2272727273]"
서윤,1995-01-26,BOTOPASS,kaggle,"[0.0869565217, 0.4347826087, 0.3043478261, 0.1304347826, 0.0434782609]"
서영,1994-06-27,Hello Venus,kaggle,"[0.2608695652, 0.2173913043, 0.2173913043, 0.2608695652, 0.0434782609]"
서율,1997-11-26,Berry Good,kaggle,"[0.0454545455, 0.0909090909, 0.1818181818, 0.2727272727, 0.4090909091]"
세림,1999-03-03,CRAVITY,kaggle,"[0.6363636364, 0.1818181818, 0.1818181818, 0.0, 0.0]"
세리,1990-09-16,Dal Shabet,kaggle,"[0.2727272727, 0.1818181818, 0.0909090909, 0.4090909091, 0.0454545455]"
슬기,1994-02-10,Red Velvet,kaggle,"[0.4090909091, 0.3636363636, 0.1818181818, 0.0454545455, 0.0]"
슬기,1990-05-12,S#aFLA,kaggle,"[0.0, 0.4782608696, 0.2173913043, 0.2608695652, 0.0434782609]"
승아,1988-09-13,Rainbow,kaggle,"[0.0909090909, 0.0454545455, 0.3636363636, 0.4545454545, 0.0454545455]"
승찬,2003-01-01,Newkidd,kaggle,"[0.1818181818, 0.2272727273, 0.1818181818, 0.0454545455, 0.3636363636]"
승은,2000-12-27,BVNDIT,kaggle,"[0.0909090909, 0.0454545455, 0.5454545455, 0.0909090909, 0.2272727273]"
승한,1996-02-22,DUSTIN,kaggle,"[0.1363636364, 0.1363636364, 0.3636363636, 0.1363636364, 0.2272727273]"
승희,1995-10-10,CLC,kaggle,"[0.3181818182, 0.1818181818, 0.2727272727, 0.0909090909, 0.1363636364]"
승희,1996-01-25,Oh My Girl,kaggle,"[0.1428571429, 0.0, 0.2380952381, 0.4285714286, 0.1904761905]"
승헌,2007-05-15,8TURN,kaggle,"[0.1428571429, 0.2380952381, 0.2380952381, 0.2380952381, 0.1428571429]"
승호,1987-10-16,MBLAQ,kaggle,"[0.1818181818, 0.1818181818, 0.4545454545, 0.1818181818, 0.0]"
승훈,1999-02-26,CIX,kaggle,"[0.3333333333, 0.1428571429, 0.3333333333, 0.1904761905, 0.0]"
승환,2000-05-20,1the9,kaggle,"[0.1739130435, 0.1739130435, 0.3913043478, 0.2173913043, 0.0434782609]"
승환,2002-04-06,AIMERS,kaggle,"[0.347826087, 0.1739130435, 0.3043478261, 0.0, 0.1739130435]"
승환,2004-01-27,ATBO,kaggle,"[0.3043478261, 0.1739130435, 0.3043478261, 0.0869565217, 0.1304347826]"
승환,1994-12-10,Romeo,kaggle,"[0.0909090909, 0.3181818182, 0.1818181818, 0.2272727273, 0.1818181818]"
승협,1992-10-31,N.Flying,kaggle,"[0.0434782609, 0.0434782609, 0.3043478261, 0.4347826087, 0.1739130435]"
승현,1998-07-17,AIMERS,kaggle,"[0.347826087, 0.0869565217, 0.4782608696, 0.0434782609, 0.0434782609]"
승현,1992-08-21,FTISLAND,kaggle,"[0.0, 0.1304347826, 0.3913043478, 0.3043478261, 0.1739130435]"
승현,2001-12-31,TheEastLight,kaggle,"[0.0454545455, 0.1363636364, 0.3636363636, 0.2272727273, 0.2272727273]"
승준,1998-09-15,Astin,kaggle,"[0.3181818182, 0.0454545455, 0.2727272727, 0.3181818182, 0.0454545455]"
승관,1998-01-16,Seventeen,kaggle,"[0.0454545455, 0.0909090909, 0.2727272727, 0.0909090909, 0.5]"
승민,1998-10-13,Golden Child,kaggle,"[0.1304347826, 0.2173913043, 0.3043478261, 0.0869565217, 0.2608695652]"
승민,1996-02-03,Hash Tag,kaggle,"[0.1363636364, 0.1818181818, 0.2727272727, 0.2272727273, 0.1818181818]"
승민,2000-09-22,Stray Kids,kaggle,"[0.1818181818, 0.0454545455, 0.2727272727, 0.2727272727, 0.2272727273]"
승리,1990-12-12,솔로,kaggle,"[0.0476190476, 0.1904761905, 0.1428571429, 0.2857142857, 0.3333333333]"
승식,1995-04-16,VICTON,kaggle,"[0.1818181818, 0.1818181818, 0.2727272727, 0.1363636364, 0.2272727273]"
승우,1994-12-24,VICTON,kaggle,"[0.2727272727, 0.1363636364, 0.1818181818, 0.1818181818, 0.2272727273]"
승연,1996-11-06,CLC,kaggle,"[0.0454545455, 0.3636363636, 0.3636363636, 0.0454545455, 0.1818181818]"
승연,1988-07-24,KARA,kaggle,"[0.1304347826, 0.0434782609, 0.5652173913, 0.1739130435, 0.0869565217]"
승엽,1997-05-08,E'LAST,kaggle,"[0.0869565217, 0.2608695652, 0.3043478261, 0.3043478261, 0.0434782609]"
승연,1996-08-05,UNIQ,kaggle,"[0.3181818182, 0.1818181818, 0.2727272727, 0.0454545455, 0.1818181818]"
세연,2001-05-06,Purplebeck,kaggle,"[0.0, 0.3913043478, 0.3043478261, 0.2173913043, 0.0869565217]"
세용,1991-11-20,MYNAME,kaggle,"[0.2727272727, 0.2272727273, 0.2727272727, 0.0909090909, 0.1363636364]"
세영,1999-02-03,ARTBEAT,kaggle,"[0.2173913043, 0.2608695652, 0.3913043478, 0.0869565217, 0.0434782609]"
세영,1990-02-08,CROSS GENE,kaggle,"[0.347826087, 0.2173913043, 0.3043478261, 0.0869565217, 0.0434782609]"
샤나,2003-03-13,Lapillus,kaggle,"[0.5238095238, 0.0476190476, 0.1428571429, 0.1904761905, 0.0952380952]"
션,2003-01-28,Billlie,kaggle,"[0.0, 0.1739130435, 0.3043478261, 0.2608695652, 0.2608695652]"
시호,2001-08-22,BOTOPASS,kaggle,"[0.0, 0.5217391304, 0.1304347826, 0.3043478261, 0.0434782609]"
시현,1998-05-06,We In The Zone,kaggle,"[0.1304347826, 0.2608695652, 0.3043478261, 0.0869565217, 0.2173913043]"
신,1991-10-23,CROSS GENE,kaggle,"[0.1739130435, 0.3043478261, 0.3913043478, 0.1304347826, 0.0]"
신,2000-03-18,Ghost9,kaggle,"[0.4761904762, 0.0, 0.2380952381, 0.0952380952, 0.1904761905]"
신혜성,1979-11-27,Shinhwa,kaggle,"[0.1818181818, 0.0909090909, 0.5454545455, 0.0454545455, 0.1363636364]"
신동,1985-09-28,Super Junior,kaggle,"[0.1818181818, 0.1818181818, 0.1818181818, 0.4090909091, 0.0454545455]"
신원,1995-12-11,PENTAGON,kaggle,"[0.15, 0.2, 0.1, 0.0, 0.55]"
신예,2004-03-07,MAJORS,kaggle,"[0.4761904762, 0.0952380952, 0.0476190476, 0.3333333333, 0.0476190476]"
신영,2000-03-19,G-reyish,kaggle,"[0.2380952381, 0.1904761905, 0.2380952381, 0.0952380952, 0.2380952381]"
시타,1998-10-01,JWiiver,kaggle,"[0.1363636364, 0.1818181818, 0.1818181818, 0.5, 0.0]"
쇼타로,2000-11-25,NCT,kaggle,"[0.1428571429, 0.2857142857, 0.1428571429, 0.0952380952, 0.3333333333]"
셔누,1992-06-18,MONSTA X,kaggle,"[0.1739130435, 0.2608695652, 0.2173913043, 0.1739130435, 0.1739130435]"
슈화,2000-01-06,(G)I-DLE,kaggle,"[0.2380952381, 0.0952380952, 0.2380952381, 0.0476190476, 0.380952381]"
시안,2001-02-01,T1419,kaggle,"[0.2608695652, 0.0434782609, 0.4782608696, 0.1304347826, 0.0869565217]"
시은,2001-05-29,ARTBEAT,kaggle,"[0.0434782609, 0.2608695652, 0.2173913043, 0.1739130435, 0.3043478261]"
시은,1993-09-19,CHECKMATE,kaggle,"[0.2, 0.0, 0.0, 0.5, 0.3]"
시은,2001-08-01,STAYC,kaggle,"[0.1304347826, 0.347826087, 0.2173913043, 0.2608695652, 0.0434782609]"
시현,1998-07-15,ARIAZ,kaggle,"[0.2272727273, 0.0909090909, 0.3636363636, 0.0, 0.3181818182]"
시현,2005-03-12,CSR,kaggle,"[0.5238095238, 0.0476190476, 0.2380952381, 0.1904761905, 0.0]"
시현,1999-08-05,Everglow,kaggle,"[0.2272727273, 0.0454545455, 0.5454545455, 0.1363636364, 0.0454545455]"
시형,1992-05-15,HISTORY,kaggle,"[0.2727272727, 0.1363636364, 0.0909090909, 0.3636363636, 0.1363636364]"
시현,1986-11-29,SPICA,kaggle,"[0.1818181818, 0.3181818182, 0.2727272727, 0.0454545455, 0.1818181818]"
시카,1995-08-22,솔로,kaggle,"[0.4285714286, 0.0, 0.0476190476, 0.3333333333, 0.1904761905]"
시명,1999-05-27,BVNDIT,kaggle,"[0.380952381, 0.1428571429, 0.4285714286, 0.0476190476, 0.0]"
신비,1998-06-03,VIVIZ,kaggle,"[0.1304347826, 0.3913043478, 0.2173913043, 0.2608695652, 0.0]"
시오,2004-10-06,FIFTY FIFTY,kaggle,"[0.0909090909, 0.1818181818, 0.2727272727, 0.3181818182, 0.1363636364]"
시온,2004-10-19,YOUNITE,kaggle,"[0.2173913043, 0.0869565217, 0.3043478261, 0.347826087, 0.0434782609]"
시탈라,1996-04-23,솔로,kaggle,"[0.1818181818, 0.1363636364, 0.1818181818, 0.1818181818, 0.3181818182]"
시우,1995-05-19,DUSTIN,kaggle,"[0.1363636364, 0.1818181818, 0.1818181818, 0.3636363636, 0.1363636364]"
시완,1988-12-01,ZE:A,kaggle,"[0.2272727273, 0.0454545455, 0.2727272727, 0.1818181818, 0.2727272727]"
시원,1986-04-07,Super Junior,kaggle,"[0.1739130435, 0.2608695652, 0.2173913043, 0.2173913043, 0.1304347826]"
시우,2001-02-05,BLANK2Y,kaggle,"[0.1818181818, 0.1818181818, 0.2727272727, 0.2272727273, 0.1363636364]"
시우,2001-05-11,TRCNG,kaggle,"[0.1739130435, 0.3043478261, 0.2173913043, 0.2173913043, 0.0869565217]"
시연,1995-10-01,Dreamcatcher,kaggle,"[0.4285714286, 0.0, 0.1428571429, 0.2380952381, 0.1904761905]"
시윤,2005-02-16,Billlie,kaggle,"[0.2727272727, 0.0909090909, 0.2727272727, 0.3636363636, 0.0]"
시영,2003-05-06,Mirae,kaggle,"[0.2272727273, 0.2727272727, 0.3636363636, 0.0454545455, 0.0909090909]"
박소담,2004-11-26,BLANK2Y,kaggle,"[0.2380952381, 0.0, 0.2380952381, 0.3333333333, 0.1904761905]"
소은,2005-12-10,TRI.BE,kaggle,"[0.1428571429, 0.0, 0.4285714286, 0.1904761905, 0.2380952381]"
소은,2002-10-26,Weeekly,kaggle,"[0.1818181818, 0.4090909091, 0.1818181818, 0.1363636364, 0.0909090909]"
소희,2004-01-01,솔로,kaggle,"[0.3333333333, 0.0476190476, 0.3333333333, 0.0, 0.2857142857]"
소희,1999-12-31,ALICE,kaggle,"[0.1904761905, 0.4285714286, 0.1428571429, 0.0476190476, 0.1904761905]"
김소희,1995-01-20,Nature,kaggle,"[0.1363636364, 0.1363636364, 0.2727272727, 0.2727272727, 0.1818181818]"
소희,2003-08-14,Rocket Punch,kaggle,"[0.0869565217, 0.0869565217, 0.4782608696, 0.2173913043, 0.1304347826]"
소혜,1999-07-19,솔로,kaggle,"[0.2272727273, 0.0454545455, 0.2727272727, 0.2272727273, 0.2272727273]"
소현,1994-08-30,4minute,kaggle,"[0.0909090909, 0.0454545455, 0.3636363636, 0.1818181818, 0.3181818182]"
소진,1991-10-11,9Muses,kaggle,"[0.347826087, 0.1304347826, 0.3913043478, 0.1304347826, 0.0]"
소진,1986-05-21,Girl's Day,kaggle,"[0.3043478261, 0.2608695652, 0.2173913043, 0.0869565217, 0.1304347826]"
소진,1999-09-24,Hash Tag,kaggle,"[0.4, 0.0, 0.3, 0.2, 0.1]"
